id,date,words
237,2017.05.12,"国土,交通省,5,月,12,日,平成,29,年,3,月,分,建設,工事,受注,動態,統計,調査,公表,国土,交通省,総合,政策,局,発表,資料,平成,29,年,3,月,分,建設,工事,受注,総額,10,兆,4,,,599,億,円,比,1,.,0,%,減,前月,増加,減少,受注,者,別,請受注,高,7,兆,5,,,804,億,円,比,1,.,4,%,減,前月,増加,減少,下請,受注,高,2,兆,8,,,794,億,円,5,億,円,減,3,連続,減少,請受注,高,うち,公共,機関,受注,高,2,兆,5,,,490,億,円,比,0,.,5,%,減,民間,等,受注,高,5,兆,315,億,円,1,.,8,%,減,前月,増加,減少,工事,種類,別,建築,工事,4,兆,4,,,061,億,円,比,1,.,8,%,減,前月,増加,減少,土木,工事,2,兆,6,,,035,億,円,5,.,6,%,増,2,連続,増加,機械,装置,等,工事,5,,,708,億,円,22,.,2,%,減,前月,増加,減少,"
238,2017.05.16,"江戸,東京,たて,園,建築,家,前川,國男,邸,移築,園内,復元,建造,物,30,棟,360,度,パノラマビュー,Web,サイト,上,公開,開始,園,東京,都,江戸,東京,博物館,分館,1993,年,開園,野外,博物館,都立,小金井,公園,中,位置,敷地,面積,7,ヘクタール,現地,保存,不可能,文化,的,価値,歴史,的,建造,物,移築,復元,保存,展示,貴重,文化,遺産,次代,継承,目的,園内,東京,都内,存在,江戸,時代,前期,戦後,文化,的,価値,30,棟,復元,建造,物,下町,山手,街,なみ,再現,特長,復元,建造,物,前川,國男,邸,高橋,是清,邸,万世橋,交番,常盤台,写真,場,展示,建物,内部,生活,民俗,資料,展示,それぞれ,時代,生活,様子,再現,上記,360,度,パノラマビュー,江戸,東京,たて,園,Web,サイト,閲覧,"
239,2017.05.18,"大林,組,KDDINEC,次世代,移動,通信,システム,5,G,活用,ICT,施工,実現,建設,機械,遠隔,施工,実証,試験,実施,5,G,3,G,4,G,発展,高速,多数,接続,遅延,特長,次世代,移動,通信,システム,私,たち,日常,生活,仕事,方,総務,省,本格,的,IoT,時代,ICT,基盤,2020,年,5,G,実現,取り組み,加速,実証,試験,総務,省,技術,試験,事務,1,実施,建設,機械,精細,4,K,カメラ,複数,台,そ,映像,5,G,伝送,遠隔,地,作業,員,建設,機械,精細,映像,もと,建設,機械,リアルタイム,遠隔,操作,内容,5,G,遠隔,施工,作業,性,品質,向上,検証,3,社,実証,試験,5,G,活用,ICT,施工,実現,リアルタイム,遠隔,施工,高度,建設,技術,実現,方針,"
240,2017.05.24,"ダイダン,電通国際情報サービス,共同,IoT,活用,スマート,ビル,制御,システム,開発,ダイダン,技術,研究所,実証,実験,開始,システム,施設,内,センサー,取得,温度,照度,環境,情報,施設,利用,者,位置,情報,クラ,ウド,集約,照明,ファン,制御,機器,連携,ビル,照明,空調,最適,化,スマ,ホ,建物,利用,者,好み,在室,位置,タスク,照明,タスク,ファン,出力,調整,オフィス,環境,最適,化,一般,利用,者,対象,ビル,設備,領域,IoT,サービス,基盤,ビル,設備,領域,適用,よう,構築,今回,実証,実験,個々,被験者,位置,行動,起点,ビル,照明,空調,制御,対象,将来,的,AI,活用,熱源,コントロール,ビル,全体,運用,最適,化,省エネルギー,両立,建築,設備,IoT,化,取り組み,強化,方針,"
241,2017.05.29,"三井デザインテック,日立,ソリューションズ,IoT,対応,最先端,センサー,活用,コミュニケーション,測定,ツールインテリジェントサーベイ,開発,開始,ツール,温度,赤外線,感知,センサー,オフィス,ワーカー,動き,常時,感知,オフィス,どこ,誰,誰,程度,コミュニケーション,定量,的,把握,可視,化,何,千,センサー,クラ,ウド,上,管理,リアルタイム,データ,確認,部署,コミュニケーション,量,場所,分析,可能,組織,運営,活用,スペース,運用,面,改善,ワーカー,行動,(,運動,量,),業務,時間,内,会議,時間,集中,時間,割合,データ,化,同社,従来,オフィスデザインコンサルティング,ツール,効率,的,オフィスレイアウト,検証,行い,継続,的,FM,サービス,方針,"
242,2017.06.06,"大林,組,ZEB,(,ゼロ,・,エネルギー,ビル,),達成,環境,共生,建築,実現,必要,省エネ,手法,導入,効果,正確,予測,熱,負荷,シミュレーションシステムエコシミュレ,開発,システム,窓,質点,系,伝,熱,モデル,換気,回路,網,モデル,省エネ,手法,導入,効果,精密,詳細,シミュレーション,モデル,NewHASP,(,空気,調和,衛生,工,学会,方式,動的,熱,負荷,計算,プログラム,),連,系,熱,負荷,精度,予測,システム,ら,モデル,プログラム,入力,情報,NewHASPBIM,読み取り,入力,データ,作成,最終,的,熱,負荷,シミュレーション,フロー,自動,化,設計,者,高度,専門,知識,簡易,操作,複雑,シミュレーション,効率,従来,労力,年間,時刻,精密,熱,負荷,予測,そ,結果,適正,空調,機器,容量,算出,可能,"
243,2017.06.09,"国土,交通省,6,月,9,日,平成,29,年,4,月,分,建設,工事,受注,動態,統計,調査,公表,国土,交通省,総合,政策,局,発表,資料,平成,29,年,4,月,分,建設,工事,受注,総額,5,兆,7,,,168,億,円,比,4,.,6,%,減,2,連続,減少,受注,者,別,請受注,高,3,兆,9,,,159,億,円,比,1,.,0,%,減,2,連続,減少,下請,受注,高,1,兆,8,,,009,億,円,11,.,7,%,減,4,連続,減少,請受注,高,うち,公共,機関,受注,高,8,,,583,億,円,比,3,.,4,%,増加,民間,等,受注,高,3,兆,576,億,円,2,.,1,%,減,2,連続,減少,工事,種類,別,建築,工事,2,兆,4,,,800,億,円,比,3,.,9,%,減,2,連続,減少,土木,工事,1,兆,370,億,円,2,.,7,%,増,3,連続,増加,機械,装置,等,工事,3,,,989,億,円,9,.,6,%,増,前月,減少,増加,"
244,2017.06.12,"一般,社団,法人,buildingSMART,Japan,BIM,関連,技術,運用,活動,報告,セミナー,6,月,29,日,開催,セミナー,毎年,6,月,開催,経済,産業,省,商務,流通,保安,審議,官,住田,孝之,氏,2025,年,国際,博覧,会,誘致,大阪,万博,誘致,取り組み,基調,講演,活動,報告,講演,構造,設計,小,委員,会,建築,鉄骨,分野,IFC,検定,設備,環境,小,委員,会,設備,IFC,設備,環境,小,委員,会,活動,報告,ほか,施工,小,委員,会,土木,委員,会,技術,統合,委員,会,報告,構成,会場,大塚商会,本社,ビル,東京,飯田橋,参加,費,無料,申し込み,フォーム,事前,申し込み,必要,定員,100,名,次第,締め切り,上記,セミナー,申し込み,buildingSMART,JapanWeb,サイト,"
245,2017.06.15,"Archi,Future,実行,委員,会,Archi,Future,2017,10,月,27,日,(,金,),東京,有明,TFT,ホール,開催,決定,今回,開催,記念,10,回,イベント,建築,分野,コンピュテーション,活用,中心,注目,最新,動向,最新,ソリューション,紹介,催し,講演,会,セミナー,展示,会,構成,イベント,協賛,企業,募集,今週,開始,申し込み,締切,日,7,月,31,日,(,月,),イベント,協賛,問い合わせ,申し込み,先,次,とおり,Archi,Future,運営,事務,局,プロ,プラン,内,TEL,:,0353183918,Email,:,info,2017,@,archifuture,.,jp,前回,開催,内容,Archi,Future,2016,Web,サイト,掲載,"
246,2017.06.20,"日建,設計,総合,研究所,NTT,三井不動産,都市,さまざま,ビッグ,データ,エリア,マネジメント,東京,日本橋,室町,地区,AI,人工,知能,利用,エリア,情報,活用,プラットフォーム,AI×AI,アイアイ,仮称,実証,実験,開始,プラットフォーム,日建,設計,総合,研究所,都市,開発,計画,マネジメント,知見,NTT,データ,収集,解析,知見,都市,開発,エリア,マネジメント,最適,ソリューション,提供,両社,商業,施設,特定,多数,人,場,人,流れ,着目,事前,調査,コレド,室町,１,人,流,測定,分析,実施,空調,制御,複数,分野,エリア,マネジメント,最適,化,イメージ,3,社,事前,調査,データ,基,調査,対象,日本橋,エリア,プラットフォーム,計画,マネジメント,実証,実験,今後,予定,"
247,2017.06.23,"大和ハウス,グループ,大和,リビング,マネジメント,東京電力,パワー,グリッド,賃貸,住宅,内,IoT,エネルギーマネジメントシステム,構築,共同,実証,試験,8,月,開始,実証,試験,住戸,ごと,電気,使用,状況,家電,製品,別,利用,情報,抽出,専用,電力,センサー,住戸,内,温度,測定,環境,センサー,付,マルチ,リモコン,設置,東京電力,パワー,グリッド,専用,電力,センサー,データ,電気,使用,量,予測,IoT,プラットフォーム,開発,大和,リビング,マネジメント,家電,製品,自動,運用,制御,機能,開発,両社,ら,連携,プラットフォーム,有効,性,検証,システム,賃貸,住宅,本格,導入,検討,今後,両社,システム,音声,認識,端末,連携,音声,家電,製品,コントロール,実現,電気,使用,状況,情報,生活,リズム,家電,製品,自動,運用,制御,実験,検討,予定,"
248,2017.06.27,"フジタ,フジタ,ビルメンテナンス,BIM,モデル,データ,活用,建物,容易,維持,管理,建物,管理,システム,構築,システム,プラント,設備,管理,ソフトウェア,NaviPortal,®,建築,設備,向け,改良,データベース,BIM,モデル,設備,管理,資料,リンク,BIM,モデル,関連,資料,検索,建物,管理,業務,経験,人,BIM,モデル,画面,上,3,D,表示,対象,設備,関連,資料,即座,迅速,対応,管理,品質,向上,実現,点検,記録,修繕,履歴,文書,データ,自動的,BIM,モデル,リンク,データベース,蓄積,修繕,計画,可能,医療,法人,相生,会,福岡,らい,病院,建物,管理,業務,適用,有効,性,確認,医療,系,中心,今後,システム,活用,予定,"
249,2017.06.29,"一般,社団,法人,日本,建築,学会,建築,社会,システム,委員,会,建築,生産,小,委員,会,33,回,建築,生産,シンポジウム,7,月,27,日,(,木,)～,7,月,28,日,(,金,),開催,シンポジウム,建築,生産,広範囲,領域,最先端,現状,分析,将来,展望,成果,発表,プログラム,中国,東南アジア,各国,BIM,推進,方針,進捗,状況,はじめ,VR,技術,工事,作業,再現,安全,評価,研究,鉄筋,工事,ICT,活用,考察,テーマ,発表,構成,会場,建築,会館,(,東京,港,区,),参加,費,会員,7,,,000,円,会員,外,9,,,000,円,学生,3,,,000,円,(,いずれ,資料,代,),定員,110,名,申し込み,フォーム,事前,申し込み,必要,上記,シンポジウム,申し込み,方法,日本,建築,学会,Web,サイト,掲載,"
250,2017.07.03,"竹中工務店,博報堂,オフィスワーカー,生活,習慣,病,予防,運動,不足,解消,取り組み,オフィス,内,階段,利用,促進,IoT,活用,階段,映像,投影,tattatta,タッタッタ,開発,着手,技術,階段,設置,IoT,センサー,個人,タグ,連動,毎回,よう,個人,利用,履歴,変化,映像,階段,タイミング,投影,日常,的,階段,行動,モチベーション,狙い,プロトタイプ,実証,一部,社員,対象,5,週間,行い,階段,利用,量,平均,26,.,1,％,増加,確認,両社,実証,実用,化,開発,2018,年,完了,予定,2019,年,商品,化,開発,映像,投影,運用,システム,業種,企業,連携,積極,的,"
251,2017.07.06,"大林,組,IoT,AI,技術,活用,建物,利用,者,一人ひとり,快適,性,利便,性,高め,ウェルネス,観点,さまざま,サービス,提供,ビルマネジメントシステム,開発,システム,建物,内外,各種,センサー,情報,建物,利用,者,快適,感,多様,情報,クラ,ウド,蓄積,AI,分析,快適,健康,安全,安心,利便,省エネルギー,多方面,要求,最適,解,建物,利用,者,スマホ,温熱,光,環境,好み,申告,建物,利用,者,AI,分析,自動的,チューニング,最適,環境,よう,学習,制御,クラ,ウド,集約,データ,解析,設備,機器,劣化,更新,時期,予測,可能,建物,管理,者,利便,性,向上,同社,9,月,開始,実証,運用,実用,化,今後,BIM,データ,連携,ビッグ,データ,AI,技術,エリアマネジメントシステム,視野,開発,方針,"
252,2017.07.10,"国土,交通省,7,月,10,日,平成,29,年,5,月,分,建設,工事,受注,動態,統計,調査,公表,国土,交通省,総合,政策,局,発表,資料,平成,29,年,5,月,分,建設,工事,受注,総額,5,兆,8,,,327,億,円,比,8,.,6,%,減,3,連続,減少,受注,者,別,請受注,高,3,兆,8,,,817,億,円,比,10,.,3,%,減,3,連続,減少,下請,受注,高,1,兆,9,,,511,億,円,5,.,2,%,減,5,連続,減少,請受注,高,うち,公共,機関,受注,高,1,兆,206,億,円,比,28,.,2,%,増加,民間,等,受注,高,2,兆,8,,,611,億,円,19,.,0,%,減,3,連続,減少,工事,種類,別,建築,工事,2,兆,4,,,575,億,円,比,21,.,9,%,減,3,連続,減少,土木,工事,1,兆,293,億,円,14,.,4,%,増,4,連続,増加,機械,装置,等,工事,3,,,949,億,円,40,.,3,%,増,2,連続,増加,"
253,2017.07.13,"大成建設,BIM,データ,工期,コスト,情報,連動,工事,専門,家,以外,進捗,容易,確認,施工,管理,支援,システム,TBIM,®,5,D,開発,システム,工程,表,スライド,バー,計画,工程,実施,工程,それぞれ,施工,状況,アニメーション,化,ほか,特定,日時,工事,進捗,確認,可能,工程,計画,先行,部分,予定,通り,部分,遅延,部分,色分け,視覚,的,把握,そ,進捗,段階,コスト,表示,コスト,管理,システム,登録,データ,動画,ファイル,出力,客,先,工事,関係,者,工事,進捗,説明,可能,今後,同社,BIM,活用,プロジェクト,システム,適用,効率,的,施工,管理,工事,進捗,説明,工事,生産,性,向上,ツール,活用,推進,方針,"
254,2017.07.13,"一般,社団,法人,照明,学会,平成,29,年度,(,50,回,),照明,学会,全国,大会,9,月,5,日,(,火,)～,9,月,7,日,(,木,),開催,学会,我が国,照明,技術,発展,照明,知識,普及,貢献,現在,照明,視覚,光,放射,オプトエレクトロニクス,建築,環境,光,バイオニクス,光,ハード,ソフト,デザイン,分野,研究,調査,情報,交換,研究,助成,照明,学会,全国,大会,原則,年,1,回,開催,会員,論文,発表,シンポジウム,講演,懇親,会,50,回,記念,今年度,大会,宮城,県,開催,会場,東北学院大学,多賀城,キャンパス,1,号館,(,宮城,多賀城,市,),講演,内容,照明,デザイン,照明,理論,テーマ,発表,予定,"
255,2017.07.18,"清水建設,BIM,核,情報,化,施工,最先端,技術,搭載,自律,型,ロボット,人,コラボ,工事,次世代,型,生産,システムシミズ,スマート,サイト,構築,システム,水平,スライド,クレーン,Exter,柱,溶接,ロボット,RoboWelder,多能,工,ロボット,RoboBuddy,ほか,RoboCarrier,核,4,種類,水平,垂直,搬送,ロボット,構成,建物,全天候,軽量,屋根,全天候,カバー,中,設置,ロボット,AIIoT,駆使,タブレット,操作,ロボット,統合,管理,システム,作業,指示,自律,的,稼働,稼働,状況,作業,結果,統合,管理,システム,リアルタイム,記録,蓄積,タブレット,いつ,確認,同社,来年,早々,システム,全体,適用,高層,ビル,建設,工事,着手,ロボット,適用,工,種,70,％,以上,省,人,化,今後,熟練,技能,労働,者,不足,生産,性,向上,方針,"
256,2017.07.21,"新菱冷熱工業,ソフトウェアクレイドル,共同,数値,流体,解析,気流,シミュレーション,(,以下,CFD,),結果,装着,式,ホログラフィックコンピュータ,Microsoft,HoloLens,(,以下,ホロレンズ,),利用,MR,(,複合,現実,),技術,可視,化,システム,開発,ホロレンズ,空間,仮想,空間,融合,自己,完結,型,ヘッドマウントデディスプレイ,方式,MR,デバイス,ホロレンズ,CFD,適用,今回,国内,初,システム,ホロレンズ,装着,まま,室内,空間,自由,制,気,口,空気,流れ,立体,映像,視覚,的,リアル,確認,従来,顧客,提案,イメージ,複雑,解析,結果,必要,報告,書,作成,非常,労力,システム,データ,作成,手間,一般,的,CFD,技術,者,誰,持ち運び,容易,場所,解析,結果,可視,化,可能,特長,"
257,2017.07.25,"大成建設,イクシー,力,触覚,伝達,技術,利用,遠隔,操作,システム,開発,着手,技術,IoT,技術,利用,物体,さ,さ,触覚,物体,際,力,加減,情報,双方向,伝達,可能,技術,システム,開発,イクシー,開発,5,指,ハンド,ロボット,アーム,力,触覚,グローブ,EXOS,組み合わせ,遠隔,操作,力,加減,現場,フィードバック,技術,開発,両社,現在,ロボット,対応,困難,作業,員,手作業,再現,技術,開発,技術,利用,考え,インターネット,遠隔,地,対象,物,さ,さ,操作,そ,操作,データ,蓄積,学習,ロボット,自ら,作業,技術,開発,両社,労働,集約,型,作業,省力,化,目標,2018,年度,システム,実用,化,生産,施設,向け,実用,化,建築,土木,現場,広範,作業,応用,検討,方針,"
